gene,quadrant_a,NK_log2FC_a,quadrant_b,NK_log2FC_b,same_quadrant,same_sign,within_fold,replicated
STX11,Q4,-0.0806685249303038,unclassified,0.2799418559347025,False,False,False,False
UTRN,unclassified,-0.4789111879081555,unclassified,-0.2849047598002609,True,True,True,True
SHPRH,unclassified,-0.0845382105674321,unclassified,0.39043654816592516,True,False,False,False
PPIL4,unclassified,-0.054656055781407,unclassified,0.6563869172235204,True,False,False,False
GINM1,unclassified,0.2183877803785105,unclassified,-0.9202949460793993,True,False,False,False
PCMT1,unclassified,-0.238989977305274,unclassified,-0.24902785810340025,True,True,True,True
SYNE1,unclassified,-0.430635295763933,unclassified,-0.3426787994795769,True,True,True,True
IPCEF1,unclassified,-0.061094759468835,unclassified,-0.6141192190189988,True,True,False,False
TMEM242,unclassified,-0.0650706530918192,unclassified,-0.41946040263674583,True,True,False,False
GTF2H5,unclassified,-0.0082012852813494,unclassified,-0.16389988788505813,True,True,False,False
TMEM181,unclassified,-0.4148720734921977,unclassified,-0.38309001927081565,True,True,True,True
DYNLT1,unclassified,0.2372987184895222,unclassified,-0.7764963135944573,True,False,False,False
SYTL3,unclassified,-0.2395822820277972,unclassified,-0.23919736957059184,True,True,True,True
EZR,unclassified,0.3760870286638495,unclassified,0.043408559502834794,True,True,False,False
TAGAP,Q4,-0.1096278597722219,unclassified,-0.010076243323789175,False,True,False,False
SOD2,unclassified,0.644910363958111,unclassified,-0.44988133364389765,True,False,True,False
WTAP,unclassified,0.1635921021817913,unclassified,0.015613499613507147,True,True,False,False
ACAT2,unclassified,0.0281985378004528,unclassified,-0.3057515137936685,True,False,False,False
TCP1,unclassified,0.1324736644488315,unclassified,0.11752386735122526,True,True,True,True
MRPL18,unclassified,0.3039158528797131,unclassified,-0.3109661947957502,True,False,True,False
IGF2R,unclassified,-0.4331707015535593,unclassified,-0.7899159697270856,True,True,True,True
QKI,unclassified,0.0223737749825005,unclassified,0.27102308877361286,True,True,False,False
SFT2D1,unclassified,-0.0566406952537688,unclassified,-0.164212889526881,True,True,False,False
MPC1,unclassified,-0.0141094913159582,unclassified,-0.21194362627107163,True,True,False,False
RNASET2,unclassified,0.4269540075124907,unclassified,0.2364849662866178,True,True,True,True
PSMB1,unclassified,-0.0721364815291937,unclassified,0.28417633765185757,True,False,False,False
PDCD2,unclassified,-0.0841672136304418,unclassified,-0.26768528981605805,True,True,False,False
COX19,unclassified,-0.1639740019891249,unclassified,-0.5877398650070224,True,True,False,False
C7orf50,unclassified,0.141481730170827,unclassified,-0.3245122872770413,True,False,False,False
ZFAND2A,unclassified,0.4037792766108949,unclassified,-0.2233513213002544,True,False,True,False
PSMG3,unclassified,0.3076421749477384,unclassified,-0.10501503862229697,True,False,False,False
MAD1L1,unclassified,-0.5097819362101361,unclassified,-0.3587762933823578,True,True,True,True
NUDT1,unclassified,-0.1434666878213838,unclassified,-0.43797482989671815,True,True,False,False
EIF3B,unclassified,0.2515769918842463,unclassified,-0.17168233508339897,True,False,True,False
CHST12,unclassified,-0.405469485940674,unclassified,0.011541031202208868,True,False,False,False
WIPI2,unclassified,-0.1211465623666442,unclassified,-0.31253169609135645,True,True,False,False
ACTB,unclassified,-0.2946944288464709,unclassified,-0.03378593040886578,True,True,False,False
RNF216,unclassified,0.0679117787931568,unclassified,0.08163046042831293,True,True,True,True
CCZ1,unclassified,-0.0115060463177228,unclassified,0.01840013180787406,True,False,True,False
EIF2AK1,unclassified,-0.1332009527827482,unclassified,-0.013566908678547958,True,True,False,False
RAC1,unclassified,0.1883090155001169,unclassified,0.07766181936000387,True,True,False,False
KDELR2,unclassified,0.2891377676382993,unclassified,0.04229617206672554,True,True,False,False
ZDHHC4,unclassified,0.1529752631824203,unclassified,-0.11914095481527885,True,False,True,False
C1GALT1,unclassified,-0.012089744547445,unclassified,-0.11489093546278506,True,True,False,False
RPA3,unclassified,0.2336259472753507,unclassified,0.12036978776605127,True,True,True,True
GLCCI1,unclassified,0.4653209462502248,unclassified,0.11279736755070859,True,True,False,False
NDUFA4,unclassified,0.1331443042217558,unclassified,0.000520519561022597,True,True,False,False
PHF14,unclassified,0.2806375170362053,unclassified,0.05577446080795114,True,True,False,False
TMEM106B,unclassified,0.1525791777862795,unclassified,-0.47524228164554744,True,False,False,False
ARL4A,unclassified,0.2559551277912126,unclassified,0.8603226205015836,True,True,False,False
AHR,unclassified,0.9490481410173393,unclassified,0.2674471347324474,True,True,False,False
TWISTNB,unclassified,0.1873510232864471,unclassified,0.34873705877226774,True,True,True,True
TOMM7,unclassified,0.000546075219364,unclassified,0.005410543314179163,True,True,False,False
NUPL2,unclassified,-0.1226523975972792,unclassified,-0.3431905525200146,True,True,False,False
GPNMB,unclassified,0.9887412614645869,unclassified,-0.05040547223523922,True,False,False,False
MALSU1,unclassified,0.1992104265043337,unclassified,-0.23016968602463364,True,False,True,False
TRA2A,unclassified,0.2656132552243374,unclassified,-0.3841399874738032,True,False,True,False
CYCS,unclassified,0.134571915086119,unclassified,-0.06772560562824355,True,False,True,False
HNRNPA2B1,unclassified,-0.0134960294772067,unclassified,-0.11609445889800862,True,True,False,False
CBX3,unclassified,0.2721514853070586,unclassified,-0.07597199956258374,True,False,False,False
SNX10,unclassified,0.0145388856735456,unclassified,0.5133604123717668,True,True,False,False
SKAP2,unclassified,-0.0665842460079922,unclassified,0.09960998742371192,True,False,True,False
HOTAIRM1,unclassified,-0.1724423468383767,unclassified,-0.24596649238015927,True,True,True,True
TAX1BP1,unclassified,-0.0667714319883584,unclassified,-0.11701740132223717,True,True,True,True
JAZF1,unclassified,-0.6401881618967289,unclassified,-0.28667873940988614,True,True,False,False
GGCT,unclassified,0.5679347289311698,unclassified,0.10785875103842062,True,True,False,False
GARS,unclassified,0.3670770062308715,unclassified,-0.3460600091374807,True,False,True,False
LSM5,unclassified,0.2420036386163378,unclassified,0.11021873911173924,True,True,False,False
NT5C3A,unclassified,0.0162249752372237,unclassified,0.4946814177113775,True,True,False,False
HERPUD2,unclassified,-0.0618267505442046,unclassified,0.011049607915186626,True,False,False,False
SEPT7,unclassified,-0.2892909758572557,unclassified,0.12692415048436478,True,False,False,False
AOAH,unclassified,-0.4300892842877315,unclassified,-0.06733905938707561,True,True,False,False
ELMO1,unclassified,0.0386052671200243,unclassified,0.4771934207613488,True,True,False,False
STARD3NL,unclassified,-0.26927725037118,unclassified,0.04755427639595108,True,False,False,False
TRGC2,unclassified,-0.2662637129067377,unclassified,-0.5819525453186208,True,True,False,False
TRGC1,unclassified,-0.505881057695367,unclassified,-0.10059790989747544,True,True,False,False
TRG-AS1,unclassified,-0.2843481046733855,unclassified,-0.13664353319790598,True,True,False,False
RALA,unclassified,0.5064120363404871,unclassified,0.23298535397331938,True,True,False,False
CDK13,unclassified,-0.224625872380287,unclassified,-0.055063085266336534,True,True,False,False
MPLKIP,unclassified,0.1232171400024548,unclassified,0.017032691615153982,True,True,False,False
PSMA2,unclassified,-0.1307962471627491,unclassified,-0.17681298334313336,True,True,True,True
MRPL32,unclassified,-0.1520010349205039,unclassified,-0.1667351848537531,True,True,True,True
STK17A,unclassified,0.233644501607675,unclassified,0.45156449369795076,True,True,True,True
COA1,unclassified,0.3762552851285785,unclassified,-0.025523458039954646,True,False,False,False
BLVRA,unclassified,-0.0198507434037757,unclassified,-0.27989859717099524,True,True,False,False
DBNL,unclassified,-0.0686203104058425,unclassified,-0.1991356503151424,True,True,False,False
POLD2,unclassified,0.4062238342370511,unclassified,-0.2597096041496174,True,False,True,False
TMED4,unclassified,0.1837411094670808,unclassified,0.02317872822793399,True,True,False,False
PPIA,unclassified,-0.0682814526591725,unclassified,0.04840053112376651,True,False,True,False
H2AFV,unclassified,0.3303036950255985,unclassified,0.1905763322298691,True,True,True,True
PURB,unclassified,0.4742378904351744,unclassified,-0.5382611397224085,True,False,True,False
MYO1G,unclassified,-0.5772089887428271,unclassified,-0.4080673906105246,True,True,True,True
SNHG15,unclassified,0.3827077031217452,unclassified,-0.5344913820509447,True,False,True,False
CCM2,unclassified,-0.1493874145181038,unclassified,-0.45235039298912466,True,True,False,False
UPP1,unclassified,0.001088943864707,unclassified,-0.07688802346435093,True,False,False,False
IKZF1,unclassified,-0.3362974009928005,unclassified,-0.23449463310162794,True,True,True,True
SEC61G,unclassified,0.2919675423411203,unclassified,0.06792530254525077,True,True,False,False
VOPP1,unclassified,0.0077434769763224,unclassified,-0.2779018579614444,True,False,False,False
GBAS,unclassified,0.0512386565923734,unclassified,0.3961641879248993,True,True,False,False
CCT6A,unclassified,0.1666016963179574,unclassified,0.01058275075640178,True,True,False,False
SUMF2,unclassified,0.0086401457218315,unclassified,-0.39923424442013417,True,False,False,False
PHKG1,unclassified,0.277643842786543,unclassified,-0.7471888681657914,True,False,False,False
CHCHD2,unclassified,0.0673124850704505,unclassified,0.15074792829146377,True,True,False,False
ERV3-1,unclassified,0.0264033468953562,unclassified,-0.11490161879644455,True,False,False,False
GUSB,unclassified,-0.0632579940775963,unclassified,0.5979476134822432,True,False,False,False
ASL,unclassified,-0.2258276307009204,unclassified,-0.3897309561290785,True,True,True,True
TMEM248,unclassified,-0.0088110159587942,unclassified,-0.2036707238894768,True,True,False,False
SBDS,unclassified,0.0875106170104899,unclassified,0.01178116602090612,True,True,False,False
NSUN5,unclassified,0.011586373010758,unclassified,-0.15583865994461576,True,False,False,False
BAZ1B,unclassified,-0.0824509096716297,unclassified,0.1353750197615231,True,False,True,False
BCL7B,unclassified,-0.2744492371029421,unclassified,-0.48399874217371086,True,True,True,True
WBSCR22,unclassified,0.087882512791253,unclassified,0.11004204696803471,True,True,True,True
EIF4H,unclassified,-0.0652090551968643,unclassified,-0.020552259286051058,True,True,False,False
LAT2,unclassified,-0.2444827811289955,unclassified,-0.10828761831444592,True,True,False,False
GTF2I,unclassified,0.2706127854034135,unclassified,-0.8523264663757123,True,False,False,False
NCF1,unclassified,0.6138428123984494,unclassified,1.8261868325261892,True,True,False,False
RHBDD2,unclassified,-0.0493477369595006,unclassified,-0.08017188699221924,True,True,True,True
POR,Q4,-0.1677844225573675,unclassified,-0.20083227396930686,False,True,True,False
MDH2,unclassified,0.0606560111624925,unclassified,-0.05692335788450448,True,False,True,False
HSPB1,unclassified,1.5521797580458598,unclassified,0.2861007668184309,True,True,False,False
YWHAG,unclassified,0.4914102541141066,unclassified,0.20480092199723013,True,True,False,False
FGL2,unclassified,-0.2125028345683232,unclassified,-0.47486245282574624,True,True,False,False
GSAP,Q3,-0.7537957425693196,unclassified,-0.43841594402634915,False,True,True,False
PTPN12,unclassified,-0.4920766403848413,unclassified,-0.7621545456273804,True,True,True,True
RSBN1L,unclassified,0.0168520883993974,unclassified,0.08110869125276624,True,True,False,False
TMEM60,unclassified,0.0342360183993693,unclassified,-0.37605274718612725,True,False,False,False
PHTF2,unclassified,0.526520796254329,unclassified,1.0507487045490127,True,True,True,True
DMTF1,unclassified,-0.0391019090955525,unclassified,-0.1250501431507451,True,True,False,False
TMEM243,unclassified,0.2579684329968526,unclassified,-0.05553746612140167,True,False,False,False
TP53TG1,unclassified,-0.0014988345589226,unclassified,-0.29392597016443606,True,True,False,False
DBF4,unclassified,0.0615165865332969,unclassified,0.551454830046285,True,True,False,False
SRI,unclassified,0.0852758145299423,unclassified,0.30070651784270824,True,True,False,False
AKAP9,unclassified,0.1895904758692111,unclassified,-0.07792420262145822,True,False,False,False
KRIT1,unclassified,0.0923936569635713,unclassified,-1.3956199402234257,True,False,False,False
GATAD1,unclassified,0.1590393065413447,unclassified,-0.027492416908330423,True,False,False,False
FAM133B,unclassified,0.1178323640039378,unclassified,-0.11527820324055518,True,False,True,False
CDK6,unclassified,-0.0098590044618543,unclassified,-0.2825547035585307,True,True,False,False
SAMD9,unclassified,-0.3093923509751776,unclassified,-0.0931051537751474,True,True,False,False
SAMD9L,unclassified,-0.0580572726768,unclassified,0.24548170757035348,True,False,False,False
BET1,unclassified,0.3561208166111751,unclassified,0.09309474468019013,True,True,False,False
PON2,unclassified,0.3977690808713568,unclassified,-0.0260057111560608,True,False,False,False
SHFM1,unclassified,0.3046596061480477,unclassified,0.13133149042382106,True,True,False,False
SDHAF3,unclassified,0.20834351317169,unclassified,-0.08615282455717364,True,False,False,False
BRI3,unclassified,0.5128655115006736,unclassified,-0.18706815375583466,True,False,False,False
ARPC1A,unclassified,0.2535474712557994,unclassified,-0.541796760195388,True,False,False,False
ARPC1B,unclassified,-0.1506279919747912,unclassified,-0.1475419903205227,True,True,True,True
PDAP1,unclassified,-0.1260757820332067,unclassified,0.23563195777950077,True,False,True,False
BUD31,unclassified,-0.0843830215035942,unclassified,-0.281651862165046,True,True,False,False
ATP5J2,unclassified,0.0330978295676112,unclassified,-0.15058516361471536,True,False,False,False
ZNF394,unclassified,-0.0938030760632939,unclassified,0.04280068274252495,True,False,False,False
ZNF655,unclassified,-0.1399686881231958,unclassified,-0.5370652202612245,True,True,False,False
ZKSCAN1,unclassified,-0.0055788249761758,unclassified,-0.332971093065279,True,True,False,False
COPS6,unclassified,-0.1078505007285114,unclassified,0.39007087093957954,True,False,False,False
LAMTOR4,unclassified,-0.1559457250016579,unclassified,-0.2163640097663353,True,True,True,True
PILRB,unclassified,-0.1995992697991944,unclassified,-0.39471659908788387,True,True,True,True
TSC22D4,unclassified,-0.3071076753488624,unclassified,-0.385239967005628,True,True,True,True
LRCH4,unclassified,-0.1262757492137433,unclassified,0.3744442743516617,True,False,False,False
MOSPD3,unclassified,0.2048443326339604,unclassified,0.0019121712806281638,True,True,False,False
