gene,p_green,p_red,n_pos_green,drop,d_null,resid
Btg2,0.9636363636363636,0.9092307692307692,371,0.05645863570391877,0.012398921832884423,0.04405971387103435
Tmem183a,0.14805194805194805,0.1276923076923077,57,0.13751686909581645,0.11087719298245612,0.026639676113360336
Adipor1,0.36363636363636365,0.35846153846153844,140,0.01423076923076931,0.09571428571428596,-0.08148351648351665
Klhl12,0.1038961038961039,0.0876923076923077,40,0.15596153846153848,0.11100000000000027,0.04496153846153822
Rabif,0.11168831168831168,0.09076923076923077,43,0.18729874776386402,0.1162790697674419,0.07101967799642211
Kdm5b,0.23896103896103896,0.2815384615384615,92,-0.17817725752508354,0.0734782608695653,-0.25165551839464884
Ptpn7,0.38441558441558443,0.33692307692307694,148,0.12354469854469854,0.08837837837837856,0.035166320166319986
Arl8a,0.22337662337662337,0.10307692307692308,86,0.538550983899821,0.11906976744186032,0.4194812164579607
Rnpep,0.14025974025974025,0.14307692307692307,54,-0.02008547008547013,0.11333333333333333,-0.13341880341880347
Timm17a,0.18961038961038962,0.24307692307692308,73,-0.28198103266596414,0.11013698630136991,-0.39211801896733406
Csrp1,0.11168831168831168,0.12,43,-0.07441860465116279,0.1144186046511628,-0.1888372093023256
Tmem9,0.05714285714285714,0.04461538461538461,22,0.21923076923076926,0.10545454545454556,0.11377622377622369
Kif21b,0.34025974025974026,0.2630769230769231,131,0.22683499706400465,0.10290076335877874,0.12393423370522591
Camsap2,0.05194805194805195,0.052307692307692305,20,-0.006923076923076805,0.13199999999999992,-0.13892307692307673
Zfp281,0.19480519480519481,0.15384615384615385,75,0.21025641025641026,0.12053333333333338,0.08972307692307688
Ptprc,0.9974025974025974,0.9892307692307692,384,0.008193108974358957,0.0015624999999997557,0.0066306089743592015
Nek7,0.35064935064935066,0.30153846153846153,135,0.14005698005698008,0.08503703703703713,0.05501994301994295
Dennd1b,0.5558441558441558,0.4969230769230769,214,0.10600287562904381,0.07457943925233637,0.03142343637670744
Zbtb41,0.08831168831168831,0.08,34,0.09411764705882353,0.12705882352941184,-0.03294117647058831
Cdc73,0.24415584415584415,0.2,94,0.1808510638297872,0.10255319148936165,0.07829787234042554
Glrx2,0.22597402597402597,0.2276923076923077,87,-0.007603890362511094,0.10804597701149414,-0.11564986737400523
Trove2,0.07012987012987013,0.06307692307692307,27,0.10056980056980058,0.10814814814814813,-0.00757834757834755
Uchl5,0.2051948051948052,0.16153846153846155,79,0.2127555988315482,0.10784810126582282,0.10490749756572539
Rgs2,0.6051948051948052,0.6123076923076923,233,-0.011753053813139722,0.036566523605150184,-0.048319577418289905
Rgs1,0.7298701298701299,0.8384615384615385,281,-0.14878182315904734,0.02320284697508894,-0.17198467013413626
BC003331,0.08571428571428572,0.14307692307692307,33,-0.6692307692307692,0.0993939393939396,-0.7686247086247088
Tpr,0.7636363636363637,0.7630769230769231,294,0.0007326007326007484,0.04857142857142882,-0.04783882783882807
Gm10138,0.07012987012987013,0.03076923076923077,27,0.5612535612535612,0.13185185185185175,0.4294017094017094
Ivns1abp,0.3064935064935065,0.24307692307692308,118,0.20691003911342892,0.0972881355932201,0.10962190352020883
Swt1,0.3922077922077922,0.28,151,0.28609271523178803,0.10039735099337753,0.1856953642384105
Trmt1l,0.24415584415584415,0.2323076923076923,94,0.04852700490998366,0.10765957446808518,-0.05913256955810151
Rnf2,0.19220779220779222,0.1076923076923077,74,0.4397089397089397,0.11837837837837863,0.3213305613305611
Fam129a,0.17402597402597403,0.17692307692307693,67,-0.016647531572904748,0.10626865671641782,-0.12291618828932256
Edem3,0.08571428571428572,0.06307692307692307,33,0.26410256410256416,0.12969696969696975,0.1344055944055944
1700025G04Rik,0.6181818181818182,0.45076923076923076,238,0.27081447963800903,0.06890756302521032,0.2019069166127987
Tsen15,0.05454545454545454,0.07076923076923076,21,-0.29743589743589743,0.09523809523809515,-0.3926739926739926
Rgl1,0.13246753246753246,0.07230769230769231,51,0.4541478129713423,0.10039215686274487,0.35375565610859744
Arpc5,0.8389610389610389,0.703076923076923,323,0.1619671350321505,0.04643962848297202,0.11552750654917847
Smg7,0.2987012987012987,0.2,115,0.3304347826086956,0.10052173913043473,0.22991304347826086
Dhx9,0.35584415584415585,0.3569230769230769,137,-0.003032004491858416,0.0899270072992703,-0.09295901179112873
Rnasel,0.22857142857142856,0.18615384615384614,88,0.1855769230769231,0.10181818181818185,0.08375874125874126
Glul,0.16103896103896104,0.07384615384615385,62,0.5414392059553349,0.11419354838709685,0.42724565756823807
Ier5,0.8519480519480519,0.5738461538461539,328,0.32643058161350835,0.034999999999999656,0.2914305816135087
Mr1,0.05454545454545454,0.047692307692307694,21,0.12564102564102558,0.1371428571428572,-0.011501831501831622
Stx6,0.17662337662337663,0.17692307692307693,68,-0.0016968325791855573,0.1176470588235296,-0.11934389140271516
Xpr1,0.24155844155844156,0.24,93,0.006451612903225832,0.09677419354838701,-0.09032258064516117
Acbd6,0.18701298701298702,0.24,72,-0.2833333333333332,0.1222222222222222,-0.40555555555555545
Qsox1,0.11168831168831168,0.06923076923076923,43,0.3801431127012522,0.12093023255813969,0.2592128801431125
Cep350,0.38701298701298703,0.37538461538461537,149,0.03004646360351066,0.09557046979865792,-0.06552400619514726
Tor1aip1,0.5766233766233766,0.4676923076923077,222,0.18891198891198888,0.07297297297297292,0.11593901593901595
Tor1aip2,0.21558441558441557,0.19692307692307692,83,0.08656163113994435,0.10602409638554203,-0.01946246524559768
Gm2000,0.23116883116883116,0.33076923076923076,89,-0.4308556611927398,0.10786516853932579,-0.5387208297320656
Soat1,0.12727272727272726,0.11538461538461539,49,0.09340659340659327,0.11020408163265306,-0.016797488226059795
Abl2,0.09610389610389611,0.11538461538461539,37,-0.20062370062370063,0.12972972972972993,-0.33035343035343057
Tor3a,0.2597402597402597,0.21384615384615385,100,0.1766923076923076,0.0987999999999997,0.0778923076923079
Fam20b,0.12467532467532468,0.09230769230769231,48,0.2596153846153846,0.1391666666666667,0.12044871794871789
Cop1,0.22857142857142856,0.20307692307692307,88,0.11153846153846153,0.09863636363636359,0.01290209790209794
4930523C07Rik,0.5012987012987012,0.4876923076923077,193,0.027142287764049294,0.07564766839378248,-0.04850538062973318
Mrps14,0.35584415584415585,0.4707692307692308,137,-0.3229646266142616,0.09810218978102184,-0.4210668163952834
Cacybp,0.37922077922077924,0.39692307692307693,146,-0.04668071654373023,0.0912328767123287,-0.13791359325605893
Rabgap1l,0.4883116883116883,0.43538461538461537,188,0.10838788870703767,0.08808510638297881,0.020302782324058855
Rc3h1,0.2987012987012987,0.2523076923076923,115,0.1553177257525084,0.10539130434782597,0.04992642140468244
Zbtb37,0.12467532467532468,0.09384615384615384,48,0.24727564102564106,0.11916666666666692,0.12810897435897414
Cenpl,0.12207792207792208,0.05692307692307692,47,0.5337152209492635,0.0936170212765955,0.440098199672668
Klhl20,0.12987012987012986,0.10615384615384615,50,0.18261538461538454,0.12160000000000008,0.06101538461538446
Prdx6,0.6935064935064935,0.7261538461538461,267,-0.04707577067127627,0.05707865168539314,-0.10415442235666941
Fasl,0.7636363636363637,0.5692307692307692,294,0.2545787545787546,0.04884353741496596,0.20573521716378868
Suco,0.5324675324675324,0.39692307692307693,205,0.25455909943714816,0.06673170731707306,0.1878273921200751
Pigc,0.11428571428571428,0.09230769230769231,44,0.19230769230769224,0.12636363636363632,0.06594405594405592
Vamp4,0.14545454545454545,0.1,56,0.31249999999999994,0.1214285714285714,0.19107142857142856
Prrc2c,0.8883116883116883,0.8707692307692307,342,0.019748088169140792,0.0278362573099415,-0.008088169140800707
Scyl3,0.1038961038961039,0.1,40,0.03750000000000001,0.11200000000000028,-0.07450000000000026
Sell,0.8181818181818182,0.7184615384615385,315,0.1218803418803419,0.033396825396825376,0.08848351648351652
Blzf1,0.07532467532467532,0.06153846153846154,29,0.18302387267904502,0.11862068965517242,0.0644031830238726
Nme7,0.08831168831168831,0.08461538461538462,34,0.041855203619909465,0.09882352941176481,-0.056968325791855345
Atp1b1,0.5168831168831168,0.4230769230769231,199,0.18148434480092765,0.0773869346733668,0.10409741012756085
Xcl1,0.4935064935064935,0.5738461538461539,190,-0.1627935222672066,0.035368421052631445,-0.19816194331983802
Sft2d2,0.2935064935064935,0.18615384615384614,113,0.36575901974132063,0.0842477876106194,0.2815112321307012
Tiprl,0.34285714285714286,0.29384615384615387,132,0.14294871794871788,0.09060606060606063,0.05234265734265725
Dcaf6,0.07272727272727272,0.055384615384615386,28,0.2384615384615384,0.1142857142857141,0.12417582417582429
Mpc2,0.2831168831168831,0.3384615384615385,109,-0.19548341566690206,0.10972477064220187,-0.30520818630910396
Rcsd1,0.3974025974025974,0.37538461538461537,153,0.05540472599296137,0.08732026143790829,-0.03191553544494692
Creg1,0.11428571428571428,0.17846153846153845,44,-0.5615384615384614,0.12272727272727248,-0.6842657342657339
Cd247,0.36623376623376624,0.2246153846153846,141,0.3866884888161484,0.09418439716312065,0.29250409165302776
Gm37469,0.05454545454545454,0.02,21,0.6333333333333334,0.10857142857142851,0.5247619047619049
Pou2f1,0.19220779220779222,0.14153846153846153,74,0.2636174636174637,0.11567567567567587,0.1479417879417878
Tada1,0.16623376623376623,0.15384615384615385,64,0.07451923076923071,0.12062500000000011,-0.046105769230769394
Pogk,0.2649350649350649,0.11692307692307692,102,0.5586726998491705,0.0952941176470586,0.46337858220211187
Uck2,0.06493506493506493,0.09692307692307692,25,-0.4926153846153847,0.10719999999999977,-0.5998153846153844
Tmco1,0.34285714285714286,0.40307692307692305,132,-0.17564102564102557,0.09606060606060621,-0.27170163170163175
Aldh9a1,0.05714285714285714,0.07230769230769231,22,-0.26538461538461544,0.13454545454545455,-0.39993006993006996
Uap1,0.0987012987012987,0.09538461538461539,38,0.03360323886639679,0.10736842105263152,-0.07376518218623473
Uhmk1,0.23896103896103896,0.21846153846153846,92,0.08578595317725753,0.1299999999999998,-0.044214046822742284
Sh2d1b2,0.05974025974025974,0.13230769230769232,23,-1.2147157190635456,0.11999999999999994,-1.3347157190635455
Sh2d1b1,0.3220779220779221,0.24307692307692308,124,0.24528535980148883,0.08645161290322596,0.15883374689826285
Atf6,0.22597402597402597,0.20307692307692307,87,0.10132625994694959,0.11586206896551705,-0.014535809018567464
Fcgr3,0.15844155844155844,0.17692307692307693,61,-0.11664564943253476,0.09508196721311507,-0.21172761664564982
Sdhc,0.21818181818181817,0.25846153846153846,84,-0.18461538461538468,0.12190476190476202,-0.3065201465201467
Fcer1g,0.987012987012987,0.963076923076923,380,0.02425101214574901,0.002736842105263105,0.021514170040485905
Ndufs2,0.2883116883116883,0.2676923076923077,111,0.07151767151767154,0.11243243243243238,-0.040914760914760845
B4galt3,0.09610389610389611,0.04461538461538461,37,0.5357588357588358,0.12540540540540568,0.4103534303534301
Usp21,0.05194805194805195,0.038461538461538464,20,0.25961538461538464,0.12399999999999987,0.13561538461538475
Ufc1,0.2935064935064935,0.3323076923076923,113,-0.1321987746766508,0.10194690265486739,-0.2341456773315182
Dedd,0.11688311688311688,0.10615384615384615,45,0.09179487179487177,0.11555555555555558,-0.023760683760683812
Nit1,0.12987012987012986,0.11692307692307692,50,0.09969230769230762,0.10639999999999954,-0.006707692307691915
Pfdn2,0.4155844155844156,0.41846153846153844,160,-0.006923076923076805,0.11049999999999972,-0.11742307692307653
Arhgap30,0.7584415584415585,0.7384615384615385,292,0.02634351949420441,0.05561643835616412,-0.029272918861959714
Usf1,0.15064935064935064,0.08615384615384615,58,0.42811671087533154,0.12620689655172393,0.30190981432360764
B930036N10Rik,0.08831168831168831,0.038461538461538464,34,0.5644796380090498,0.12235294117647057,0.4421266968325792
Alyref2,0.07012987012987013,0.038461538461538464,27,0.4515669515669515,0.1155555555555557,0.3360113960113958
Cd244,0.5532467532467532,0.6553846153846153,213,-0.18461538461538463,0.06215962441314539,-0.24677500902853
Ly9,0.21298701298701297,0.13538461538461538,82,0.3643527204502814,0.12097560975609732,0.24337711069418405
Slamf7,0.3948051948051948,0.41384615384615386,152,-0.04822874493927125,0.08447368421052646,-0.1327024291497977
Cd48,0.5922077922077922,0.5323076923076923,228,0.10114709851551962,0.07561403508771916,0.025533063427800456
Cd84,0.4831168831168831,0.48307692307692307,186,8.271298593879419e-05,0.0836559139784946,-0.08357320099255582
Slamf6,0.06493506493506493,0.04,25,0.38399999999999995,0.10400000000000002,0.2799999999999999
Ncstn,0.15844155844155844,0.14307692307692307,61,0.0969735182849937,0.10754098360655744,-0.010567465321563732
Copa,0.412987012987013,0.3446153846153846,159,0.16555394291243355,0.10188679245283037,0.06366715045960318
Pex19,0.12207792207792208,0.08615384615384615,47,0.2942716857610475,0.13446808510638283,0.15980360065466467
Dcaf8,0.33506493506493507,0.3446153846153846,129,-0.02850327966607032,0.09612403100775203,-0.12462731067382235
Pea15a,0.21818181818181817,0.17692307692307693,84,0.189102564102564,0.09523809523809515,0.09386446886446886
Pigm,0.08051948051948052,0.09230769230769231,31,-0.1464019851116626,0.09161290322580655,-0.23801488833746914
Tagln2,0.8805194805194805,0.7876923076923077,339,0.10542319037894256,0.024896755162241862,0.08052643521670069
Fcrl6,0.05194805194805195,0.11384615384615385,20,-1.1915384615384614,0.12799999999999997,-1.3195384615384613
Aim2,0.3116883116883117,0.3769230769230769,120,-0.2092948717948718,0.10000000000000003,-0.3092948717948718
Ifi206,0.6025974025974026,0.4107692307692308,232,0.3183355437665782,0.05034482758620688,0.2679907161803713
Ifi214,0.34805194805194806,0.3230769230769231,134,0.07175660160734784,0.05134328358208923,0.020413318025258614
Ifi213,0.34285714285714286,0.36923076923076925,132,-0.07692307692307697,0.06696969696969697,-0.14389277389277394
Ifi209,0.6909090909090909,0.683076923076923,266,0.011336032388664053,0.04466165413533843,-0.033325621746674375
Ifi208,0.44155844155844154,0.2953846153846154,170,0.3310407239819004,0.06870588235294116,0.2623348416289592
Ifi204,0.44415584415584414,0.5153846153846153,171,-0.16036887089518662,0.04210526315789478,-0.2024741340530814
Mndal,0.7974025974025974,0.8153846153846154,307,-0.022550739163116944,0.0317915309446254,-0.05434227010774234
Ifi211,0.12727272727272726,0.18307692307692308,49,-0.4384615384615386,0.07102040816326521,-0.5094819466248038
Ifi203,0.7480519480519481,0.6692307692307692,288,0.10536858974358984,0.0336111111111111,0.07175747863247875
Fh1,0.07532467532467532,0.09538461538461539,29,-0.2663129973474802,0.14482758620689656,-0.41114058355437677
Cep170,0.13766233766233765,0.11692307692307692,53,0.15065312046444118,0.12150943396226428,0.0291436865021769
Sdccag8,0.07012987012987013,0.1,27,-0.4259259259259261,0.12000000000000004,-0.5459259259259261
Akt3,0.07012987012987013,0.10923076923076923,27,-0.5575498575498576,0.14370370370370367,-0.7012535612535613
Adss,0.3220779220779221,0.32769230769230767,124,-0.017431761786600445,0.09677419354838714,-0.11420595533498758
Desi2,0.1974025974025974,0.16153846153846155,76,0.18168016194331985,0.0957894736842105,0.08589068825910935
Cox20,0.2623376623376623,0.3123076923076923,101,-0.1904798172124905,0.1021782178217824,-0.2926580350342729
Hnrnpu,0.7896103896103897,0.7907692307692308,304,-0.0014676113360323501,0.04973684210526325,-0.0512044534412956
Smyd3,0.12727272727272726,0.1723076923076923,49,-0.3538461538461539,0.10857142857142843,-0.46241758241758235
Cnst,0.07272727272727272,0.08923076923076922,28,-0.2269230769230769,0.11428571428571448,-0.3412087912087914
Ahctf1,0.19220779220779222,0.19384615384615383,74,-0.00852390852390842,0.09837837837837864,-0.10690228690228706
Psen2,0.08831168831168831,0.10153846153846154,34,-0.14977375565610854,0.10470588235294125,-0.25447963800904977
Itpkb,0.7662337662337663,0.5753846153846154,295,0.2490743155149935,0.05084745762711866,0.19822685788787486
Parp1,0.13766233766233765,0.14153846153846153,53,-0.0281567489114659,0.11396226415094365,-0.14211901306240957
Lin9,0.07012987012987013,0.055384615384615386,27,0.21025641025641018,0.13333333333333316,0.07692307692307701
Acbd3,0.2649350649350649,0.24307692307692308,102,0.08250377073906477,0.108627450980392,-0.026123680241327232
H3f3a,0.9662337662337662,0.8738461538461538,372,0.09561621174524401,0.01086021505376408,0.08475599669147993
Sde2,0.18701298701298702,0.18615384615384614,72,0.004594017094017194,0.11277777777777785,-0.10818376068376066
Pycr2,0.05194805194805195,0.07384615384615385,20,-0.4215384615384616,0.11999999999999993,-0.5415384615384615
Tmem63a,0.09610389610389611,0.07384615384615385,37,0.23160083160083156,0.12324324324324346,0.1083575883575881
Nvl,0.14025974025974025,0.14923076923076922,54,-0.06396011396011397,0.13703703703703704,-0.20099715099715101
